koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err2,koi_teq,koi_insol,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err2,koi_srad_err1,ra,dec,koi_kepmag
0,1,0,0,3.132604547,136.010454,0.000394,1.251,3.655,-0.151,3.6337,0.0226,-0.0226,9969.2,52,-52,48.73,-7.14,1444,1028.81,-372.96,222.3,1,6248,168,4.328,-0.201,0.404,289.26166,47.815521,13.499
0,0,0,0,2.88878583,132.33651,0.00485,0.242,0.216,-0.242,2.977,0.174,-0.174,40.9,2.9,-2.9,0.84,-0.14,1423,969.05,-340.5,17.2,1,5696,113,4.247,-0.117,0.244,282.63138,46.48111,12.858
0,1,0,0,4.286103033,134.590777,0.000211,0.544,0.011,-0.015,2.6422,0.0131,-0.0131,173360,786,-786,25.8,-2.92,686,52.42,-17.17,397.1,1,4206,146,4.663,-0.027,0.048,293.46356,42.88406,15.295
0,0,1,0,2.67596808,133.70492,0.00522,0.115,0.338,-0.115,2.021,0.17,-0.17,420.6,30.3,-30.3,1.57,-0.16,998,234.19,-70.09,17.5,1,4732,170,4.53,-0.036,0.043,294.0704,38.181702,15.596
0,0,0,0,3.13295351,135.67494,0.0025,0.135,0.312,-0.135,2.2207,0.0838,-0.0838,435.2,19.8,-19.8,1.39,-0.06,937,181.84,-28.09,23.9,3,5016,100,4.641,-0.053,0.046,290.9343,47.357601,15.644
0,0,0,0,15.27443889,147.57983,0.00209,0.153,0.227,-0.153,6.0765,0.0604,-0.0604,206.7,5.3,-5.3,2.17,-0.09,896,152.62,-18.63,40.3,2,5761,86,4.091,-0.018,0.092,294.21893,49.479221,13.438
0,0,0,0,7.97033985,136.55775,0.00382,0.107,0.347,-0.106,2.6675,0.0988,-0.0988,490.8,23.8,-23.8,1.81,-0.15,839,116.77,-29.33,23.5,1,5774,155,4.567,-0.158,0.199,287.87939,43.364071,15.833
0,0,0,0,37.6468519,161.46355,0.00486,0.008,0.452,-0.008,6.344,0.133,-0.133,427.4,15.8,-15.8,5.37,-1.9,787,90.85,-55.31,31,1,5443,76,3.74,-0.085,0.402,291.64624,39.396629,14.288
0,0,1,1,8.4805019,135.8339,0.0204,0.972,0.008,-0.673,8.345,0.515,-0.515,164.9,17.6,-17.6,1.26,-0.13,781,87.82,-25.39,11,1,5555,181,4.554,-0.085,0.106,298.85892,46.697208,15.313
0,0,0,1,2.00383703,132.8086,0.0121,0.268,0.19,-0.268,3.473,0.656,-0.656,42.3,5.5,-5.5,0.67,-0.07,1518,1256.78,-391.58,10.5,1,6045,163,4.439,-0.224,0.326,296.80319,42.47797,14.467
0,0,0,0,2.10433534,133.31612,0.00173,0.872,0.049,-0.661,1.1168,0.0649,-0.0649,242.1,15,-15,0.79,-0.08,662,45.34,-12.75,20.7,1,3605,71,4.837,-0.071,0.058,285.92889,38.520981,14.488
0,0,0,0,59.8780258,151.1847,0.0021,0.004,0.411,-0.004,4.8027,0.0705,-0.0705,1419.1,32.3,-32.3,2.19,-0.14,273,1.31,-0.24,51.8,1,4016,79,4.658,-0.015,0.023,295.3045,42.475288,14.995
0,1,0,0,0.539915033,131.55207,0.00241,0.291,0.183,-0.291,1.1466,0.073,-0.073,97,6.3,-6.3,0.82,-0.06,1871,2901.68,-546.8,17.6,1,5102,84,4.502,-0.035,0.044,283.58762,40.574928,14.311
0,0,0,0,14.7966306,142.74484,0.00641,0.182,0.269,-0.182,5.613,0.181,-0.181,56.1,2.7,-2.7,0.98,-0.1,874,138.25,-36.42,22.4,1,6175,110,4.299,-0.108,0.22,281.83533,44.155918,11.714
0,0,0,0,44.3471936,161.31738,0.0031,0.273,0.161,-0.273,6.43,0.106,-0.106,791.7,20.6,-20.6,2.45,-0.25,484,13,-3.22,40.5,1,5600,112,4.455,-0.077,0.088,284.67728,44.79768,15.204
0,0,0,0,55.673582,136.54906,0.00406,0.274,0.179,-0.274,3.778,0.118,-0.118,765.1,37.9,-37.9,2.19,-0.13,384,5.16,-0.85,22.7,1,4998,79,4.53,-0.032,0.037,290.28845,43.755322,15.061
0,0,0,0,4.13827684,133.2285,0.00504,0.499,0.443,-0.284,3.449,0.18,-0.18,63.8,4.2,-4.2,1.13,-0.23,1324,725.53,-293.04,16.8,2,5758,78,4.168,-0.098,0.232,294.86618,48.638981,13.71
0,0,0,0,19.76169247,135.17794,0.0028,0.924,0.032,-0.639,3.9097,0.0871,-0.0871,392.5,11.8,-11.8,2.81,-0.62,791,92.38,-53.14,35.3,1,6327,291,4.327,-0.193,0.389,295.75412,42.537479,14.563
0,1,0,0,1.795273026,131.870391,0.000199,0.935,0.016,-0.012,7.3232,0.0141,-0.0141,125420,176,-176,55.26,-5.78,1642,1714.88,-537.9,877.8,1,6363,176,4.456,-0.202,0.319,299.38046,40.694759,14.889
0,1,1,1,1.332564478,354.58908,0.00121,1.248,0.387,-0.081,6.0325,0.076,-0.076,1071.5,11.1,-11.1,27.04,-2.61,1618,1627.5,-492.96,119.6,1,5995,189,4.536,-0.192,0.256,295.21103,46.757229,15.866
0,0,0,0,46.8776724,137.66791,0.00575,0.834,0.09,-0.593,10.041,0.166,-0.166,539.8,16.3,-16.3,2.62,-0.23,484,13.01,-2.81,37.5,1,5504,74,4.418,-0.099,0.13,286.02518,39.630932,14.632
0,0,0,0,16.56062577,133.49703,0.0024,0.96,0.049,-0.698,2.611,0.121,-0.121,700.8,25.4,-25.4,2.94,-0.46,701,57.28,-21.13,30.8,1,5818,175,4.436,-0.181,0.2,285.24667,45.950191,15.198
0,0,0,0,14.07969236,139.96053,0.00184,0.544,0.396,-0.334,1.375,0.0636,-0.0636,169.5,7.8,-7.8,2.08,-0.55,931,177.81,-86.16,26.2,1,5821,78,4.097,-0.102,0.27,290.52676,38.142979,12.261
0,1,0,1,1.50650745,132.98683,0.00866,0.677,0.29,-0.466,2.622,0.287,-0.287,27.8,2.4,-2.4,1.13,-0.3,2498,9242.43,-4931.67,14.4,1,6839,163,4.003,-0.136,0.446,293.82175,45.10775,12.491
0,0,0,0,55.3291399,186.31545,0.00783,0.209,0.246,-0.209,6.918,0.215,-0.215,325.7,16,-16,1.67,-0.13,436,8.55,-1.84,21.8,3,5376,107,4.462,-0.09,0.11,285.85367,38.384121,14.001
0,0,0,0,101.1107014,215.5204,0.00806,0.046,0.404,-0.046,8.029,0.21,-0.21,878.1,42.2,-42.2,1.61,-0.08,229,0.65,-0.11,24.1,1,4133,74,4.705,-0.033,0.033,285.34995,41.452209,15.134
0,0,0,0,7.275040844,169.994217,0.000507,0.547,0.052,-0.229,7.5377,0.0681,-0.0681,3001,11.5,-11.5,4.86,-0.37,833,113.64,-28.97,312.1,1,5485,164,4.556,-0.161,0.187,295.45529,50.49456,15.08
1,0,1,1,12.4257442,141.52382,0.00929,0.963,0.041,-0.056,29.122,0.335,-0.335,936,25.8,-25.8,8.43,-2.27,1551,1369.63,-766.45,49.6,1,8691,205,4.072,-0.14,0.482,297.64334,40.62252,12.625
0,0,1,1,1.332557603,132.05691,0.0069,1.174,0.45,-0.113,6.043,0.35,-0.35,225.3,10.1,-10.1,19.88,-2.05,1703,1983.27,-597.74,28.1,1,6091,189,4.487,-0.208,0.3,295.2374,46.81963,15.787
1,0,0,0,25.3428696,132.6844,0.00937,0.554,0.012,-0.473,1.51,0.296,-0.296,230.5,41.6,-41.6,1.85,-0.23,706,58.81,-19.5,7.5,1,6311,151,4.398,-0.195,0.353,292.9418,46.193691,15
1,0,0,0,364.42189,303.9267,0.0258,1.276,70.08,-1.775,38.14,1.9,-1.9,2498,112,-112,36.37,-3.67,264,1.14,-0.35,28.5,1,6047,190,4.47,-0.208,0.302,288.77316,42.137081,15.975
0,0,0,0,17.23232894,135.0922,0.00168,0.395,0.096,-0.348,4.5568,0.0508,-0.0508,509.8,8.6,-8.6,2.79,-0.41,817,105.47,-35.25,64.1,1,6086,133,4.274,-0.112,0.199,296.99863,42.78196,14.061
1,0,1,0,0.720460644,132.012909,0.000401,1.272,2.49,-0.113,1.7846,0.0223,-0.0223,2111.5,20.5,-20.5,37.33,-4.27,2240,5954.82,-1900.16,117.2,2,6304,175,4.435,-0.224,0.364,297.72214,48.710258,14.828
0,1,1,0,0.497581917,131.6572,0.00272,0.328,0.137,-0.328,1.46,0.11,-0.11,140.6,11.4,-11.4,0.76,-0.06,1801,2487.04,-581.9,17.1,1,5271,174,4.634,-0.039,0.049,295.53534,39.40818,15.481
0,0,0,0,9.69315023,132.81362,0.00225,0.734,0.079,-0.502,5.6725,0.067,-0.067,141.8,3.3,-3.3,1.89,-0.44,1017,253.08,-115.05,45.1,1,5683,115,4.108,-0.09,0.229,290.06049,47.16396,12.727
0,1,0,0,2.171827838,355.083686,0.000251,1.323,2.303,-0.28,3.2205,0.0225,-0.0225,42086,176,-176,58.56,-6.44,1311,698.31,-214.49,300.6,1,5650,186,4.513,-0.192,0.246,294.77393,39.333839,15.58
0,0,0,0,8.884922995,169.991686,0.000144,0.069,0.087,-0.069,2.07004,0.00709,-0.00709,16053,47.4,-47.4,10.51,-0.57,770,83.21,-13.87,388.2,1,5332,106,4.5,-0.036,0.045,291.1376,36.577381,15.264
0,0,0,0,8.35389523,171.63257,0.00133,0.023,0.423,-0.023,2.2514,0.0518,-0.0518,1041.6,28.2,-28.2,2.52,-0.24,790,91.9,-24.15,43.4,1,5592,152,4.582,-0.144,0.169,285.49924,49.277351,15.317
0,0,0,0,4.12511935,133.64014,0.0038,0.253,0.195,-0.253,2.877,0.103,-0.103,114.7,5.9,-5.9,0.88,-0.08,1016,252.18,-67.19,21.6,2,5598,149,4.565,-0.144,0.176,295.94641,42.65892,14.236
0,1,0,0,8.098754149,134.775324,2.63E-05,1.467,0.006,-0.131,5.62354,0.00178,-0.00178,56616,9.4,-9.4,123.02,-32.07,1176,452.03,-241.75,5402,1,6328,181,4.16,-0.175,0.421,292.49185,47.83535,11.587
0,0,0,0,36.2761238,201.2869,0.00222,0.035,0.379,-0.035,4.7865,0.0756,-0.0756,1572.6,35.5,-35.5,3.03,-0.15,445,9.29,-1.55,45.5,2,5103,101,4.562,-0.052,0.051,291.63898,42.436321,15.599
0,0,0,0,9.74048508,134.87916,0.00191,0.89,0.043,-0.683,1.6993,0.0602,-0.0602,121.4,5.4,-5.4,0.95,-0.04,673,48.52,-8.84,25.8,1,5051,177,4.562,-0.023,0.057,289.75229,41.634605,8.717
0,1,0,0,16.57902805,146.733098,0.000415,0.745,0.003,-0.002,7.803,0.0139,-0.0139,37980,57.5,-57.5,49.01,-17.54,1062,300.36,-188.37,813.6,1,5870,175,3.808,-0.108,0.443,289.97034,43.82053,12.887
1,0,1,1,0.73093905,355.90306,0.00226,0.018,0.354,-0.018,2.8437,0.069,-0.069,451.1,10.4,-10.4,1.45,-0.13,1488,1159.62,-327.72,52.4,1,4768,168,4.588,-0.036,0.057,289.76483,38.35236,15.736
0,0,1,0,0.837898153,131.98187,0.00658,0.071,0.389,-0.071,2.104,0.203,-0.203,268.9,23.7,-23.7,1.26,-0.13,1478,1128.57,-327.36,13.9,2,4748,172,4.526,-0.038,0.043,301.4693,44.159649,15.72
0,0,0,0,161.4746786,170.60338,0.00369,0.746,0.138,-0.513,10.572,0.171,-0.171,828.2,19.6,-19.6,3.25,-0.38,343,3.27,-0.91,47.8,1,5761,104,4.383,-0.116,0.162,293.42703,39.942429,13.871
0,1,1,1,4.469731089,133.011683,0.000417,1.268,0.09,-0.079,5.257,0.0218,-0.0218,3159.6,13.5,-13.5,84.63,-46.84,1614,1604.34,-1317.77,286.7,1,5758,173,3.808,-0.142,0.55,300.78256,44.65501,13.246
1,0,1,0,0.991552822,131.90235,0.00187,1.158,6.945,-0.236,1.135,0.127,-0.127,607.2,44.1,-44.1,37.93,-12.32,2558,10148.8,-5926.28,17.3,1,5908,163,3.888,-0.126,0.403,285.5921,39.206268,11.968
0,0,0,0,10.30067919,142.74251,0.00693,0.004,0.452,-0.004,4.885,0.207,-0.207,271.8,17.2,-17.2,2.2,-0.38,1015,251.55,-91.38,16.4,3,6157,123,4.224,-0.108,0.225,292.47971,38.514919,15.319
0,1,0,0,0.639721284,131.8546732,5.82E-05,0.404,0.015,-0.006,2.69771,0.00203,-0.00203,465920,404,-404,46.59,-4.03,1505,1220.53,-318.79,1012.9,1,4794,144,4.633,-0.035,0.06,298.08188,40.478142,14.767
0,0,0,0,76.957056,192.33682,0.00684,0.638,0.06,-0.46,9.551,0.189,-0.189,367.1,15.8,-15.8,2.09,-0.37,451,9.81,-3.89,26.5,1,5878,157,4.363,-0.187,0.281,286.00296,44.756592,14.353
0,0,0,0,12.64504291,138.63149,0.00595,0.931,0.007,-0.709,9.117,0.101,-0.101,200.4,6.6,-6.6,1.55,-0.2,741,71.28,-23.42,32.7,1,5607,152,4.447,-0.168,0.203,285.34583,45.367779,14.447
1,0,0,0,0.562006231,132.0289,0.0125,0.678,0.02,-0.53,3.496,0.442,-0.442,14.2,1.6,-1.6,0.58,-0.14,2978,18708.86,-9507.76,12.8,1,6609,188,4.17,-0.171,0.398,295.17368,40.290157,9.807
0,0,0,0,6.18943952,134.78,0.00287,0.334,0.105,-0.334,2.3316,0.0858,-0.0858,83.2,3.5,-3.5,0.65,-0.03,783,88.79,-16.18,26.8,3,5051,177,4.562,-0.023,0.057,289.75229,41.634605,8.717
0,0,1,0,0.447820618,131.833123,0.000884,0.317,0.132,-0.317,0.4199,0.0274,-0.0274,58.3,2.2,-2.2,1.42,-0.63,3141,23149.06,-16731.76,28.4,1,5927,195,3.988,-0.165,0.472,283.89807,47.933487,12.77
0,0,0,0,55.6391882,187.55044,0.00276,0.811,0.062,-0.553,7.316,0.131,-0.131,853,20.1,-20.1,3.13,-0.32,478,12.33,-3.64,48.3,1,5949,176,4.493,-0.2,0.297,289.08365,48.018131,14.755
0,0,0,0,5.83376197,138.74892,0.0026,0.742,0.183,-0.528,3.9988,0.0877,-0.0877,532.9,15.5,-15.5,2.98,-0.35,1143,403.49,-138.25,36.6,1,6213,173,4.387,-0.192,0.351,285.0571,46.320679,15.776
1,0,0,0,235.544698,191.2774,0.0224,0.005,0.453,-0.005,8.93,0.825,-0.825,299.3,35.9,-35.9,2.13,-0.55,316,2.36,-1.21,9.2,1,5533,166,4.244,-0.16,0.325,284.93216,41.45401,14.489
0,0,0,0,12.20951755,360.3204,0.00219,0.779,0.025,-0.552,4.1808,0.0768,-0.0768,538.1,12.5,-12.5,2.61,-0.28,791,92.68,-24.34,45.5,2,5670,114,4.397,-0.105,0.148,291.55695,39.227291,14.028
0,1,0,0,3.50474265,133.319536,0.000187,1.049,0.055,-0.045,8.2852,0.0106,-0.0106,88625,109,-109,200.24,-105.9,2689,12355.55,-10044.66,977.2,1,7624,212,3.622,-0.084,0.609,299.58655,46.765541,10.862
0,0,0,0,4.37033233,131.92696,0.00388,0.093,0.354,-0.093,2.845,0.126,-0.126,177.8,11.5,-11.5,1.56,-0.24,1191,475.39,-153.04,17.7,1,5657,76,4.282,-0.104,0.182,287.40533,45.918011,15.133
0,1,1,0,0.697996932,132.136059,0.000549,1.244,0.132,-0.089,4.3323,0.0367,-0.0367,9094.6,47.6,-47.6,28.06,-2.3,1604,1560.69,-418.21,244.1,1,5176,179,4.636,-0.083,0.097,299.33234,40.69503,15.859
1,0,0,0,0.936751792,132.2026,0.00733,0.991,0.036,-0.758,5.658,0.576,-0.576,26.4,1.5,-1.5,2.07,-0.81,3814,50168.18,-34574.79,23,1,7843,218,3.829,-0.105,0.49,293.71811,41.430939,13.205
0,1,0,0,4.816610903,133.763636,0.000128,0.431,0.025,-0.018,3.82353,0.00743,-0.00743,80226,134,-134,26.15,-3.18,1050,287.3,-88.86,759.1,1,5796,143,4.472,-0.182,0.237,281.9364,48.010059,14.843
0,0,0,0,11.97884409,178.96957,0.00379,0.073,0.398,-0.073,3.751,0.119,-0.119,707.9,27.5,-27.5,2.11,-0.13,678,49.87,-9.28,27.8,2,5296,106,4.538,-0.061,0.06,295.76614,42.424278,15.956
0,0,0,0,1.093665854,132.47213,0.00147,0.174,0.283,-0.174,1.4399,0.047,-0.047,218.4,7.8,-7.8,1.29,-0.12,1681,1880.33,-518.99,33.5,1,5845,139,4.541,-0.192,0.252,296.9028,41.198189,14.815
0,1,0,0,1.559090282,131.7719964,8.65E-05,0.375,0.008,-0.001,4.95211,0.00612,-0.00612,226980,226,-226,129.87,-49.94,2905,16893.61,-11623.88,1315.5,1,7279,230,3.856,-0.132,0.543,296.97705,49.841808,13.575
0,0,0,0,0.665025941,131.65962,0.002,0.448,0.015,-0.448,1.7542,0.0663,-0.0663,104.7,4.7,-4.7,1.11,-0.08,2174,5246.66,-1017.36,26.5,1,5884,70,4.408,-0.117,0.166,296.23282,42.47279,14.758
0,0,0,0,3.77359871,134.07013,0.00259,0,0.424,0,2.7282,0.0772,-0.0772,176,7.7,-7.7,1.29,-0.19,1270,614.52,-223.55,25.6,1,6224,169,4.404,-0.18,0.243,294.7699,39.39851,14.207
0,0,1,0,42.2011587,172.4344,0.0126,1.225,70.98,-5.899,8.479,0.663,-0.663,178.1,13.9,-13.9,37.39,-10.76,671,47.85,-27.14,15.9,1,6200,197,4.135,-0.172,0.417,290.80344,45.169785,13.294
0,1,0,0,20.8392148,133.49781,0.00513,0.894,0.952,-0.285,2.3321,0.0343,-0.0343,177510,1232,-1232,51.9,-6.71,584,27.45,-9.39,197.6,1,5378,206,4.488,-0.132,0.144,294.96225,46.225609,16.583
0,0,0,0,85.7567919,162.71914,0.00617,0.713,0.003,-0.538,5.695,0.195,-0.195,159.1,10.9,-10.9,2.99,-0.45,528,18.44,-5.93,16.9,1,5037,70,3.783,-0.175,0.614,287.13489,47.488621,12.429
0,1,0,0,8.344104633,361.839209,0.000492,10.047,49.43,-1.794,1.8014,0.0277,-0.0277,9695,130,-130,836.31,-79.84,785,89.55,-25.45,89.7,1,5447,179,4.559,-0.162,0.199,298.76062,48.600182,15.734
0,0,1,0,15.7455586,145.54111,0.00621,0.889,0.046,-0.656,13.877,0.189,-0.189,161.1,4.9,-4.9,1.41,-0.15,743,71.98,-21.65,37.6,1,6089,163,4.495,-0.229,0.324,293.67361,42.666458,13.276
0,0,0,0,5.315954488,132.43002,0.00102,0.718,0.052,-0.496,1.1165,0.0379,-0.0379,965.9,31.7,-31.7,2.33,-0.08,746,73.19,-10.45,37.7,3,4723,94,4.628,-0.045,0.049,294.44177,40.55759,14.84
0,0,0,0,11.87457664,140.21259,0.00269,0.432,0.018,-0.432,1.9797,0.0763,-0.0763,220.7,12.1,-12.1,1.32,-0.09,728,66.33,-12.62,21.4,1,5523,110,4.506,-0.098,0.109,291.02859,43.91367,13.756
0,1,0,0,6.198273591,183.3731434,6.90E-05,0.343,0.004,-0.005,7.53837,0.0054,-0.0054,47303,22.2,-22.2,19.81,-2.14,985,222.23,-69.5,2561.1,1,6038,181,4.524,-0.221,0.29,297.62027,40.943089,15.67
0,1,1,1,15.03946326,144.137461,0.000606,0.902,0.003,-0.003,5.1008,0.0374,-0.0374,5237.7,38.6,-38.6,12.36,-2.63,962,202.6,-91.45,181.6,1,6501,146,4.212,-0.187,0.461,294.73282,40.150341,11.997
1,0,0,0,623.005238,201.386299,0.000179,0.895,0.033,-0.027,23.5615,0.0133,-0.0133,140330,69.4,-69.4,66.64,-12.32,229,0.64,-0.26,2386.6,2,5689,171,4.299,-0.187,0.335,297.48386,39.63649,14.023
0,0,0,0,10.66489514,132.00872,0.00344,0.308,0.15,-0.308,3.159,0.109,-0.109,292.6,13.1,-13.1,1.76,-0.23,865,132.15,-45.49,25.3,1,6014,190,4.436,-0.217,0.333,295.62659,49.130428,14.651
0,0,0,0,31.7848157,135.87105,0.00269,0.015,0.413,-0.015,8.8077,0.0806,-0.0806,444.5,8,-8,3.55,-0.87,752,75.59,-36,57.6,3,5900,117,4.022,-0.09,0.257,289.07755,46.005219,13.988
0,1,0,1,0.52880817,131.67844,0.00378,0.432,0.249,-0.294,2.2865,0.091,-0.091,57.7,1.9,-1.9,1.84,-0.64,3558,37880.12,-23436.66,38.8,1,6224,171,3.815,-0.095,0.443,295.78482,42.285679,13.274
0,1,1,0,31.82814583,366.704854,0.000924,1.276,67.88,-0.006,2.917,0.0467,-0.0467,4456.8,67.1,-67.1,35.8,-3.74,564,23.97,-7.28,78.7,1,5908,186,4.507,-0.208,0.287,284.99738,44.410198,15.582
0,1,0,0,9.058487716,137.3378842,4.73E-05,0.213,0.047,-0.012,4.14334,0.00331,-0.00331,127970,77.2,-77.2,20.51,-2,547,21.15,-5.92,2098.9,1,4340,131,4.671,-0.027,0.045,282.54208,46.856628,15.507
0,0,0,0,13.2274753,137.71768,0.00793,0.803,0.047,-0.555,6.356,0.265,-0.265,229.8,16.1,-16.1,1.94,-0.21,867,133.34,-41.85,16.4,1,6269,170,4.405,-0.216,0.376,288.23175,50.567879,15.05
0,0,1,0,1.975208831,131.63127,0.00351,0.559,0.387,-0.337,1.513,0.121,-0.121,76.3,6.5,-6.5,1.59,-0.35,2064,4299.89,-1779.24,15.1,1,6401,77,4.029,-0.098,0.273,292.16486,37.275742,13.609
0,0,0,0,5.65178922,172.27915,0.00184,0.906,0.005,-0.636,3.0933,0.045,-0.045,134.1,3.9,-3.9,2.03,-0.3,1248,574.71,-193.75,39.5,1,6085,108,4.218,-0.12,0.26,286.24719,50.242409,12.182
0,0,0,0,41.6980186,169.57548,0.0028,0.002,0.407,-0.002,5.7047,0.0839,-0.0839,440.8,11.6,-11.6,2.03,-0.14,537,19.61,-4.05,43.4,1,5997,107,4.466,-0.112,0.145,291.40555,40.125488,13.956
0,0,0,1,1.99567242,132.87321,0.00823,0.564,0.405,-0.345,3.58,0.222,-0.222,18,1.5,-1.5,0.75,-0.18,2137,4939.44,-2447.08,14.2,1,6773,183,4.063,-0.123,0.365,297.93439,41.792912,11.945
0,0,0,0,2.576571021,172.126911,0.000617,0.187,0.096,-0.187,1.5997,0.0187,-0.0187,852.8,14.6,-14.6,1.57,-0.12,717,62.42,-13.65,63.6,2,3834,77,4.708,-0.021,0.03,292.29459,40.591789,15.264
0,0,0,0,0.664074145,133.40285,0.00172,0.525,0.38,-0.317,1.0925,0.0599,-0.0599,212.6,12,-12,1.19,-0.09,1703,1998.48,-478.26,20.9,1,5178,155,4.585,-0.102,0.107,291.27899,47.687649,15.645
0,0,0,1,8.5900471,131.9816,0.0112,0.098,0.372,-0.098,3.463,0.628,-0.628,137,13.8,-13.8,0.8,-0.08,677,49.76,-13.39,9.6,1,4914,146,4.575,-0.04,0.069,298.82587,46.956669,14.832
0,0,0,0,6.1082945,131.8756,0.0145,0.63,0.349,-0.421,3.493,0.337,-0.337,61.1,6.8,-6.8,1.06,-0.13,1267,608.39,-199.04,10.8,1,6720,164,4.316,-0.21,0.432,295.17538,45.930908,13.606
0,0,1,1,6.71425632,134.31646,0.00163,0.965,0.021,-0.675,3.339,0.13,-0.13,283.5,6.9,-6.9,5.76,-2.13,1565,1416.6,-918.61,46.5,1,6093,183,3.737,-0.1,0.416,299.07813,44.293789,13.488
0,1,1,0,0.938074536,132.26984,0.00155,1.196,3.516,-0.108,1.9618,0.0863,-0.0863,575.9,19.9,-19.9,417.01,-179.3,5718,251840.36,-177874.17,36.1,2,4697,117,2.204,-0.178,3.944,297.70847,40.30759,13.094
0,0,0,0,16.9348104,137.2502,0.0103,0.471,0.471,-0.275,3.408,0.278,-0.278,346.3,34.5,-34.5,1.31,-0.11,508,15.77,-4.11,11.5,3,4650,125,4.589,-0.028,0.046,285.75146,41.33564,15.549
1,0,0,0,0.638437699,131.592552,0.000708,0.904,0.039,-0.641,0.3028,0.0501,-0.0501,286.8,13.8,-13.8,2.48,-0.14,1709,2024.34,-442,25.8,1,5073,149,4.571,-0.08,0.08,294.63989,50.33419,15.23
0,0,0,0,4.030466786,171.092308,0.000301,0.033,0.283,-0.033,2.7734,0.0149,-0.0149,2908.3,14.8,-14.8,4.48,-0.21,970,209.11,-33.65,227.4,2,5234,103,4.542,-0.083,0.08,298.55084,48.332451,14.924
0,0,0,0,12.72037026,178.528297,0.000144,0.787,0.051,-0.401,2.7306,0.0513,-0.0513,1180.1,3.9,-3.9,4.75,-0.22,934,180.23,-24.2,485.5,1,6267,81,4.28,-0.03,0.072,286.6384,39.487881,10.734
0,1,0,0,0.328686504,132.77146,0.00126,0.233,0.214,-0.233,0.8592,0.0529,-0.0529,171.9,8.8,-8.8,1.11,-0.1,2324,6891.11,-1838.14,26.8,1,5430,177,4.535,-0.143,0.181,288.41684,47.731091,15.316
0,1,1,0,3.89043062,132.7665,0.0134,0.025,0.442,-0.025,6.596,0.43,-0.43,195.4,16.1,-16.1,1.24,-0.17,1106,354.22,-121.36,14.4,1,5646,169,4.449,-0.168,0.231,296.71689,41.504978,15.204
0,1,0,0,8.667826242,137.3415297,2.68E-05,0.822,0.003,-0.001,5.06514,0.00075,-0.00075,43491,12.8,-12.8,37.51,-8.73,1225,531.63,-261.44,4638.1,1,6712,161,4.174,-0.193,0.477,299.39795,45.31823,13.089
0,0,0,0,41.8085031,148.70814,0.00603,0.011,0.437,-0.011,7.797,0.16,-0.16,190.4,7.2,-7.2,1.67,-0.29,582,27.15,-10.07,27.3,3,5794,105,4.263,-0.104,0.194,295.1189,48.481281,13.203
0,0,0,0,4.147021189,170.325835,0.000171,0.255,0.038,-0.255,2.8997,0.0133,-0.0133,3680.7,10.6,-10.6,7.31,-1.62,1258,590.84,-274.89,421.2,1,5818,158,4.266,-0.171,0.327,283.2576,40.990501,14.288
0,0,1,1,8.480305,135.8796,0.0272,0.766,0.179,-0.561,6.19,1,-1,304.2,33.6,-33.6,1.33,-0.1,661,45.21,-10.81,11.5,1,4895,146,4.631,-0.059,0.075,298.75122,46.636261,15.866
0,0,0,0,2.3702932,133.6801,0.0118,0.003,0.457,-0.003,1.666,0.292,-0.292,224.8,40.3,-40.3,1.29,-0.12,1256,588.1,-166.12,7,2,5668,169,4.545,-0.192,0.246,294.51126,38.790501,15.54
0,0,0,0,62.8917493,139.12778,0.00566,0.632,0.294,-0.416,6.831,0.181,-0.181,791,40,-40,2.5,-0.21,384,5.13,-1.1,22.6,1,5052,75,4.48,-0.028,0.039,286.36746,48.423931,15.481
0,0,0,0,21.21712312,171.64936,0.00231,0.89,0.012,-0.644,5.89,0.16,-0.16,636,13,-13,2.97,-0.33,706,58.63,-18.18,56.2,1,6191,169,4.438,-0.21,0.335,294.95145,48.651192,14.56
0,0,0,0,1.97376085,178.6894194,4.01E-05,0.337,0.225,-0.165,1.82542,0.00776,-0.00776,30222,31.3,-31.3,8.78,-2.13,753,76.1,-44.33,1252.5,1,3807,291,4.762,-0.08,0.082,292.0683,38.84227,15.715
0,0,0,0,2.757977384,131.87907,0.00279,0.875,0.001,-0.61,2.1489,0.0853,-0.0853,211,11.1,-11.1,1.69,-0.13,1332,744.97,-166.77,22.5,1,5919,106,4.435,-0.117,0.146,296.23001,50.27523,13.263
0,1,0,0,130.4194187,229.758424,0.000975,1.258,60.12,-0.118,4.165,0.052,-0.052,2290.9,30.9,-30.9,57.51,-18.84,473,11.79,-6.92,90.4,1,5770,159,3.946,-0.135,0.368,286.69733,42.45116,11.241
0,0,1,0,1.228721184,133.49967,0.00162,0.208,0.262,-0.208,1.041,0.0529,-0.0529,465.6,21.7,-21.7,1.62,-0.15,1324,728.99,-190.2,26.4,1,4897,148,4.542,-0.039,0.056,291.85318,45.11092,15.76
